Chr,Meth.x,Locus,gene_id,feature,Description
NW_026262690.1,0,28393497,LOC127737863,intron,uncharacterized LOC127737863
NW_026262690.1,0,28393500,LOC127737863,intron,uncharacterized LOC127737863
NW_026262690.1,0,28393525,LOC127737863,intron,uncharacterized LOC127737863
NW_026262690.1,0,28500848,NA,interg,NA
NW_026262690.1,0,28500868,NA,interg,NA
NW_026262690.1,0,28500903,NA,interg,NA
NW_026262690.1,0,28500905,NA,interg,NA
NW_026262690.1,0,28500957,NA,interg,NA
NW_026262690.1,0,28576849,NA,interg,NA
NW_026262690.1,0,28576854,NA,interg,NA
NW_026262690.1,0,28576868,NA,interg,NA
NW_026262690.1,0,28576889,NA,interg,NA
NW_026262690.1,0,28576897,NA,interg,NA
NW_026262690.1,0,28576899,NA,interg,NA
NW_026262690.1,0,28576907,NA,interg,NA
NW_026262690.1,0,28576924,NA,interg,NA
NW_026262690.1,0,28576946,NA,interg,NA
NW_026262690.1,0,28576972,NA,interg,NA
NW_026262690.1,0,28634644,LOC127737873,exon,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28634644,LOC127737871,promoter,presenilins-associated rhomboid-like protein%2C mitochondrial
NW_026262690.1,0,28634655,LOC127737873,exon,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28634655,LOC127737871,promoter,presenilins-associated rhomboid-like protein%2C mitochondrial
NW_026262690.1,0,28634664,LOC127737873,exon,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28634664,LOC127737871,promoter,presenilins-associated rhomboid-like protein%2C mitochondrial
NW_026262690.1,0,28634716,LOC127737873,exon,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28634716,LOC127737871,promoter,presenilins-associated rhomboid-like protein%2C mitochondrial
NW_026262690.1,0,28634741,LOC127737873,exon,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28634741,LOC127737871,promoter,presenilins-associated rhomboid-like protein%2C mitochondrial
NW_026262690.1,0,28634749,LOC127737873,exon,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28634749,LOC127737871,promoter,presenilins-associated rhomboid-like protein%2C mitochondrial
NW_026262690.1,0,28634776,LOC127737873,exon,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28634776,LOC127737871,promoter,presenilins-associated rhomboid-like protein%2C mitochondrial
NW_026262690.1,0,28670541,LOC127737873,intron,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28670584,LOC127737873,intron,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28670593,LOC127737873,intron,conserved oligomeric Golgi complex subunit 3-like
NW_026262690.1,0,28779772,NA,interg,NA
NW_026262690.1,0,28779789,NA,interg,NA
NW_026262690.1,0,28779806,NA,interg,NA
NW_026262690.1,0,28779826,NA,interg,NA
NW_026262690.1,0,28779860,NA,interg,NA
NW_026262690.1,0,28779913,NA,interg,NA
NW_026262690.1,0,28824624,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28824633,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28824737,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28824851,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28824963,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28825079,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28825135,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28826668,LOC127739458,intron,carbohydrate sulfotransferase 14-like
NW_026262690.1,0,28869435,LOC127698206,intron,uncharacterized LOC127698206
NW_026262690.1,0,28869440,LOC127698206,intron,uncharacterized LOC127698206
NW_026262690.1,0,28869468,LOC127698206,intron,uncharacterized LOC127698206
NW_026262690.1,0,28869481,LOC127698206,intron,uncharacterized LOC127698206
NW_026262690.1,0,28869523,LOC127698206,intron,uncharacterized LOC127698206
NW_026262690.1,0,28869527,LOC127698206,intron,uncharacterized LOC127698206
NW_026262690.1,0,28937117,NA,interg,NA
NW_026262690.1,0,28937133,NA,interg,NA
NW_026262690.1,0,28937142,NA,interg,NA
NW_026262690.1,0,28937145,NA,interg,NA
NW_026262690.1,0,28937204,NA,interg,NA
NW_026262690.1,0,29096768,NA,interg,NA
NW_026262690.1,0,29096813,NA,interg,NA
NW_026262690.1,0,29096820,NA,interg,NA
NW_026262690.1,0,29096824,NA,interg,NA
NW_026262690.1,0,29096828,NA,interg,NA
NW_026262690.1,0,29096837,NA,interg,NA
NW_026262690.1,0,29096849,NA,interg,NA
NW_026262690.1,0,29096869,NA,interg,NA
NW_026262690.1,0,29223936,NA,interg,NA
NW_026262690.1,0,29223973,NA,interg,NA
NW_026262690.1,0,29223976,NA,interg,NA
NW_026262690.1,0,29224001,NA,interg,NA
NW_026262690.1,0,29303439,NA,interg,NA
NW_026262690.1,0,29303442,NA,interg,NA
NW_026262690.1,0,29303479,NA,interg,NA
NW_026262690.1,0,29389936,LOC127698188,exon,uncharacterized LOC127698188
NW_026262690.1,0,29389993,LOC127698188,exon,uncharacterized LOC127698188
NW_026262690.1,0,29390010,LOC127698188,exon,uncharacterized LOC127698188
NW_026262690.1,0,29390026,LOC127698188,exon,uncharacterized LOC127698188
NW_026262690.1,0,29390034,LOC127698188,exon,uncharacterized LOC127698188
NW_026262690.1,0,29406123,NA,interg,NA
NW_026262690.1,0,29406141,NA,interg,NA
NW_026262690.1,0,29406163,NA,interg,NA
NW_026262690.1,0,29406180,NA,interg,NA
NW_026262690.1,0,29406196,NA,interg,NA
NW_026262690.1,0,29406200,NA,interg,NA
NW_026262690.1,0,29406230,NA,interg,NA
NW_026262690.1,0,29582637,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582643,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582670,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582693,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582697,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582708,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582718,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582724,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582728,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29582752,LOC127698174,intron,UPF0394 inner membrane protein YeeE-like
NW_026262690.1,0,29648187,LOC127698198,promoter,EF-hand calcium-binding domain-containing protein 11-like
NW_026262690.1,0,29648208,LOC127698198,promoter,EF-hand calcium-binding domain-containing protein 11-like
NW_026262690.1,0,29648221,LOC127698198,promoter,EF-hand calcium-binding domain-containing protein 11-like
NW_026262690.1,0,29648228,LOC127698198,promoter,EF-hand calcium-binding domain-containing protein 11-like
NW_026262690.1,0,29648288,LOC127739437,exon,F-box only protein 11-like
NW_026262690.1,0,29648288,LOC127698198,promoter,EF-hand calcium-binding domain-containing protein 11-like
NW_026262690.1,0,29752748,LOC127739433,intron,titin homolog
NW_026262690.1,0,29752772,LOC127739433,intron,titin homolog
NW_026262690.1,0,29752775,LOC127739433,intron,titin homolog
NW_026262690.1,0,29752812,LOC127739433,intron,titin homolog
NW_026262690.1,0,29871345,NA,interg,NA
NW_026262690.1,0,29871373,NA,interg,NA
NW_026262690.1,0,29871397,NA,interg,NA
NW_026262690.1,0,29871410,NA,interg,NA
NW_026262690.1,0,29953664,LOC127736900,intron,neuromedin-K receptor-like
NW_026262690.1,0,29953673,LOC127736900,intron,neuromedin-K receptor-like
NW_026262690.1,0,29953675,LOC127736900,intron,neuromedin-K receptor-like
NW_026262690.1,0,30064934,NA,interg,NA
NW_026262690.1,0,30064937,NA,interg,NA
NW_026262690.1,0,30064941,NA,interg,NA
NW_026262690.1,0,30064968,NA,interg,NA
NW_026262690.1,0,30064974,NA,interg,NA
NW_026262690.1,0,30064979,NA,interg,NA
NW_026262690.1,0,30064998,NA,interg,NA
NW_026262690.1,0,30065717,NA,interg,NA
NW_026262690.1,0,30588629,NA,interg,NA
NW_026262690.1,0,30588661,NA,interg,NA
NW_026262690.1,0,30588669,NA,interg,NA
NW_026262690.1,0,30588701,NA,interg,NA
NW_026262690.1,0,30588704,NA,interg,NA
NW_026262690.1,0,30588732,NA,interg,NA
NW_026262690.1,0,30588736,NA,interg,NA
NW_026262690.1,0,30620780,NA,interg,NA
NW_026262690.1,0,30620799,NA,interg,NA
NW_026262690.1,0,30620840,NA,interg,NA
NW_026262690.1,0,30620918,NA,interg,NA
NW_026262690.1,0,30620927,NA,interg,NA
NW_026262690.1,0,30638084,NA,interg,NA
NW_026262690.1,0,30638088,NA,interg,NA
NW_026262690.1,0,30638094,NA,interg,NA
NW_026262690.1,0,30638109,NA,interg,NA
NW_026262690.1,0,30638132,NA,interg,NA
NW_026262690.1,0,30638151,NA,interg,NA
NW_026262690.1,0,30695944,LOC127698199,intron,mediator of RNA polymerase II transcription subunit 29-like
NW_026262690.1,0,30695966,LOC127698199,intron,mediator of RNA polymerase II transcription subunit 29-like
NW_026262690.1,0,30695971,LOC127698199,intron,mediator of RNA polymerase II transcription subunit 29-like
NW_026262690.1,0,30695984,LOC127698199,intron,mediator of RNA polymerase II transcription subunit 29-like
NW_026262690.1,0,30695988,LOC127698199,intron,mediator of RNA polymerase II transcription subunit 29-like
NW_026262690.1,0,30696000,LOC127698199,intron,mediator of RNA polymerase II transcription subunit 29-like
NW_026262690.1,0,30696016,LOC127698199,intron,mediator of RNA polymerase II transcription subunit 29-like
NW_026262690.1,0,30977240,LOC127698181,intron,DNA repair protein XRCC3-like
NW_026262690.1,0,30977270,LOC127698181,intron,DNA repair protein XRCC3-like
NW_026262690.1,0,30977281,LOC127698181,intron,DNA repair protein XRCC3-like
NW_026262690.1,0,30977308,LOC127698181,intron,DNA repair protein XRCC3-like
NW_026262690.1,0,31285975,NA,interg,NA
NW_026262690.1,0,31286015,NA,interg,NA
NW_026262690.1,0,31286040,NA,interg,NA
NW_026262690.1,0,31294384,LOC127737877,promoter,NFX1-type zinc finger-containing protein 1-like
NW_026262690.1,0,31294396,LOC127737877,promoter,NFX1-type zinc finger-containing protein 1-like
NW_026262690.1,0,31294413,LOC127737877,promoter,NFX1-type zinc finger-containing protein 1-like
NW_026262690.1,0,31294488,LOC127737877,promoter,NFX1-type zinc finger-containing protein 1-like
NW_026262690.1,0,31320431,LOC127737877,exon,NFX1-type zinc finger-containing protein 1-like
NW_026262690.1,0,31429507,NA,interg,NA
NW_026262690.1,0,31429545,NA,interg,NA
NW_026262690.1,0,31429548,NA,interg,NA
NW_026262690.1,0,31429573,NA,interg,NA
NW_026262690.1,0,31447166,NA,interg,NA
NW_026262690.1,0,31447179,NA,interg,NA
NW_026262690.1,0,31447211,NA,interg,NA
NW_026262690.1,0,31447247,NA,interg,NA
NW_026262690.1,0,31447255,NA,interg,NA
NW_026262690.1,0,31447278,NA,interg,NA
NW_026262690.1,0,31467848,NA,interg,NA
NW_026262690.1,0,31467878,NA,interg,NA
NW_026262690.1,0,31467887,NA,interg,NA
NW_026262690.1,0,31467900,NA,interg,NA
NW_026262690.1,0,31467909,NA,interg,NA
NW_026262690.1,0,31467912,NA,interg,NA
NW_026262690.1,0,31467927,NA,interg,NA
NW_026262690.1,0,31504638,NA,interg,NA
NW_026262690.1,0,31504693,NA,interg,NA
NW_026262690.1,0,31590847,LOC127737881,exon,uncharacterized LOC127737881
NW_026262690.1,0,31590901,LOC127737881,exon,uncharacterized LOC127737881
NW_026262690.1,0,31590966,LOC127737881,exon,uncharacterized LOC127737881
NW_026262690.1,0,31590973,LOC127737881,exon,uncharacterized LOC127737881
NW_026262690.1,0,31590975,LOC127737881,exon,uncharacterized LOC127737881
NW_026262690.1,0,31590991,LOC127737881,exon,uncharacterized LOC127737881
NW_026262690.1,0,31590997,LOC127737881,exon,uncharacterized LOC127737881
NW_026262690.1,0,31689459,LOC127737880,intron,Na(+)/H(+) exchanger beta-like
NW_026262690.1,0,31689477,LOC127737880,intron,Na(+)/H(+) exchanger beta-like
NW_026262690.1,0,31689480,LOC127737880,intron,Na(+)/H(+) exchanger beta-like
NW_026262690.1,0,31689485,LOC127737880,intron,Na(+)/H(+) exchanger beta-like
NW_026262690.1,0,31826441,NA,interg,NA
NW_026262690.1,0,31826447,NA,interg,NA
NW_026262690.1,0,31826450,NA,interg,NA
NW_026262690.1,0,31826469,NA,interg,NA
NW_026262690.1,0,31826472,NA,interg,NA
NW_026262690.1,0,31826511,NA,interg,NA
NW_026262690.1,0,31826543,NA,interg,NA
NW_026262690.1,0,31826550,NA,interg,NA
NW_026262690.1,0,31826556,NA,interg,NA
NW_026262690.1,0,31826573,NA,interg,NA
NW_026262690.1,0,32032784,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032789,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032796,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032798,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032816,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032821,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032834,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032843,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032867,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32032880,LOC127737899,intron,toll-like receptor 4
NW_026262690.1,0,32090616,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090625,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090630,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090645,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090664,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090667,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090680,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090691,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090700,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32090706,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32095835,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32095855,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32095860,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32095890,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32095901,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32095944,LOC127737903,intron,uncharacterized LOC127737903
NW_026262690.1,0,32137563,LOC127737917,intron,uncharacterized LOC127737917
NW_026262690.1,0,32137571,LOC127737917,intron,uncharacterized LOC127737917
NW_026262690.1,0,32137576,LOC127737917,intron,uncharacterized LOC127737917
NW_026262690.1,0,32137601,LOC127737917,intron,uncharacterized LOC127737917
NW_026262690.1,0,32137605,LOC127737917,intron,uncharacterized LOC127737917
NW_026262690.1,0,32137643,LOC127737917,intron,uncharacterized LOC127737917
NW_026262690.1,0,32555108,LOC127737909,intron,uncharacterized LOC127737909
NW_026262690.1,0,32555139,LOC127737909,intron,uncharacterized LOC127737909
NW_026262690.1,0,32555160,LOC127737909,intron,uncharacterized LOC127737909
NW_026262690.1,0,32555175,LOC127737909,intron,uncharacterized LOC127737909
NW_026262690.1,0,32555182,LOC127737909,intron,uncharacterized LOC127737909
NW_026262690.1,0,32568092,NA,interg,NA
NW_026262690.1,0,32568095,NA,interg,NA
NW_026262690.1,0,32568121,NA,interg,NA
NW_026262690.1,0,32568146,NA,interg,NA
NW_026262690.1,0,32568161,NA,interg,NA
NW_026262690.1,0,32568194,NA,interg,NA
NW_026262690.1,0,32604139,NA,interg,NA
NW_026262690.1,0,32604167,NA,interg,NA
NW_026262690.1,0,32604197,NA,interg,NA
NW_026262690.1,0,32760558,LOC127737920,intron,solute carrier organic anion transporter family member 4A1-like
NW_026262690.1,0,32760574,LOC127737920,intron,solute carrier organic anion transporter family member 4A1-like
NW_026262690.1,0,32760590,LOC127737920,intron,solute carrier organic anion transporter family member 4A1-like
NW_026262690.1,0,32760594,LOC127737920,intron,solute carrier organic anion transporter family member 4A1-like
NW_026262690.1,0,32760598,LOC127737920,intron,solute carrier organic anion transporter family member 4A1-like
NW_026262690.1,0,32760626,LOC127737920,intron,solute carrier organic anion transporter family member 4A1-like
NW_026262690.1,0,32760639,LOC127737920,intron,solute carrier organic anion transporter family member 4A1-like
NW_026262690.1,0,32880486,LOC127736906,intron,uncharacterized LOC127736906
NW_026262690.1,0,32880637,LOC127736906,intron,uncharacterized LOC127736906
NW_026262690.1,0,32880658,LOC127736906,intron,uncharacterized LOC127736906
NW_026262690.1,0,32880672,LOC127736906,intron,uncharacterized LOC127736906
NW_026262690.1,0,33154853,NA,interg,NA
NW_026262690.1,0,33198374,LOC127737934,intron,uncharacterized LOC127737934
NW_026262690.1,0,33198421,LOC127737934,intron,uncharacterized LOC127737934
NW_026262690.1,0,33198433,LOC127737934,intron,uncharacterized LOC127737934
NW_026262690.1,0,33198441,LOC127737934,intron,uncharacterized LOC127737934
NW_026262690.1,0,33210383,NA,interg,NA
NW_026262690.1,0,33210411,NA,interg,NA
NW_026262690.1,0,33210448,NA,interg,NA
NW_026262690.1,0,33251378,NA,interg,NA
NW_026262690.1,0,33251398,NA,interg,NA
NW_026262690.1,0,33251433,NA,interg,NA
NW_026262690.1,0,33251435,NA,interg,NA
NW_026262690.1,0,33251444,NA,interg,NA
NW_026262690.1,0,33251487,NA,interg,NA
NW_026262690.1,0,33272528,LOC127737943,intron,probable methyltransferase-like protein 24
NW_026262690.1,0,33272541,LOC127737943,intron,probable methyltransferase-like protein 24
NW_026262690.1,0,33272560,LOC127737943,intron,probable methyltransferase-like protein 24
NW_026262690.1,0,33272568,LOC127737943,intron,probable methyltransferase-like protein 24
NW_026262690.1,0,33272588,LOC127737943,intron,probable methyltransferase-like protein 24
NW_026262690.1,0,33272592,LOC127737943,intron,probable methyltransferase-like protein 24
NW_026262690.1,0,33272611,LOC127737943,intron,probable methyltransferase-like protein 24
NW_026262690.1,0,33288071,NA,interg,NA
NW_026262690.1,0,33288132,NA,interg,NA
NW_026262690.1,0,33288143,NA,interg,NA
NW_026262690.1,0,33288157,NA,interg,NA
NW_026262690.1,0,33327105,NA,interg,NA
NW_026262690.1,0,33327134,NA,interg,NA
NW_026262690.1,0,33327155,NA,interg,NA
NW_026262690.1,0,33327167,NA,interg,NA
NW_026262690.1,0,33327172,NA,interg,NA
NW_026262690.1,0,33328326,NA,interg,NA
NW_026262690.1,0,33328427,NA,interg,NA
NW_026262690.1,0,33328463,NA,interg,NA
NW_026262690.1,0,33328477,NA,interg,NA
NW_026262690.1,0,33527214,NA,interg,NA
NW_026262690.1,0,33527308,NA,interg,NA
NW_026262690.1,0,33527320,NA,interg,NA
NW_026262690.1,0,33641371,NA,interg,NA
NW_026262690.1,0,33727147,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33727179,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33727214,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33727218,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33790582,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33790613,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33790628,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33790638,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33790669,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33792410,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33792441,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33792456,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33792466,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
NW_026262690.1,0,33792497,LOC127737927,intron,cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
